id,image,label,sample,m_majorAxis,Age
122,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,10.811273,1572
123,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,75.533951,1572
124,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,75.235603,1572
125,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,304.224976,1572
126,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,258.492249,1572
127,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,37.143719,1572
128,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,142.479324,1572
129,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,77.721001,1572
130,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,80.539848,1572
131,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,211.420273,1572
132,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,91.192665,1572
133,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,302.651337,1572
134,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,71.753731,1572
135,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Chironomus spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,343.611786,1572
136,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Blurry specimens,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,197.531586,1572
137,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [1839,134.349167,1572
138,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,262.689331,1572
139,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,232.826035,1572
140,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,71.589088,1572
141,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,,1572
142,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,,1572
143,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,416.997467,1572
144,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,147.192062,1572
145,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Diatom,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,124.585121,1572
146,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Blurry specimens,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,145.019058,1572
147,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,79.643394,1572
148,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,51.682053,1572
149,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,114.876778,1572
150,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,74.986229,1572
151,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Multiple,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,995.384583,1572
152,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,35.873615,1572
153,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,30.608629,1572
154,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,305.205963,1572
155,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,119.816132,1572
156,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,95.335609,1572
157,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,100.139961,1572
158,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Blurry specimens,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,340.042511,1572
159,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,710.339294,1572
160,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,47.661545,1572
161,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,82.430809,1572
162,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [32550,441.721313,1572
163,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,114.797142,1572
164,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,136.466278,1572
165,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,548.1203,1572
166,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,93.481331,1572
167,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,104.783493,1572
168,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,57.797993,1572
169,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,534.905396,1572
170,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,43.231941,1572
171,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Blurry specimens,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,108.056931,1572
172,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,unsure,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,680.139709,1572
173,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,657.291077,1572
174,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [35047,47.253319,1572
175,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,87.179482,1572
176,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,109.56424,1572
177,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Micropsectra radialis,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,536.070435,1572
178,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,,1572
179,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,431.001282,1572
180,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,214.804764,1572
181,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,314.587158,1572
182,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,386.614563,1572
183,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,210.749374,1572
184,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,541.301086,1572
185,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,78.554787,1572
186,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,151.844513,1572
187,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,91.855202,1572
188,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,109.896042,1572
189,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,223.497208,1572
190,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,67.794601,1572
191,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,28.337244,1572
192,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,139.723053,1572
193,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,372.909485,1572
194,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,449.801117,1572
195,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [613,20.995407,1572
196,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,522.319153,1572
197,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,89.783913,1572
198,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,140.396133,1572
199,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,89.053619,1572
200,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,147.393188,1572
201,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,84.863327,1572
202,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,48.583191,1572
203,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,117.276237,1572
204,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,43.994892,1572
205,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,309.200653,1572
206,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,68.010727,1572
207,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,106.288254,1572
208,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,67.998886,1572
209,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,131.329346,1572
210,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,1049.176392,1572
211,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,136.950424,1572
212,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,73.823074,1572
213,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,,1572
214,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,489.768616,1572
215,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,536.385254,1572
216,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,114.445702,1572
217,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,133.057526,1572
218,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,661.738159,1572
219,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,104.11232,1572
220,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,117.921257,1572
221,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,446.0784,1572
222,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,147.197678,1572
223,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,91.624397,1572
224,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,241.195328,1572
225,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,216.400574,1572
226,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,85.206177,1572
227,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,254.42572,1572
228,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,335.12915,1572
229,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,872.662354,1572
230,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Micropsectra radialis,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,444.751801,1572
231,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,Particles,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64136,246.684265,1572
232,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,69.973152,1572
233,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,101.372688,1572
234,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,158.800659,1572
235,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,46.128704,1572
236,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Micropsectra radialis,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,547.011536,1572
237,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Background,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,58.870926,1572
238,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,82.311142,1572
239,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,1072.133667,1572
240,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Multiple,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,499.610382,1572
241,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Fragmented hc,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,447.858276,1572
242,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Pollen,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,77.796547,1572
243,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,Blurry specimens,Annotation-LDRS-06-01 Dr01a 20_21 DEF ABC 2 [64662,125.993118,1572
