id,image,label,sample,m_majorAxis
114,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0301-ROY 09 5b-3 34-35.czi - ScanRegion6.jpg,Chaoborus mandible,0301-ROY 09 5b-3 34-35.czi - ScanRegion,108.653183
115,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0313-ROY 09 5b-3 34-35_1.czi - ScanRegion2.jpg,Chaoborus mandible,0313-ROY 09 5b-3 34-35_1.czi - ScanRegion,109.838402
116,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0321-ROY 09 5b-3 34-35_2.czi - ScanRegion3.jpg,Chaoborus mandible,0321-ROY 09 5b-3 34-35_2.czi - ScanRegion,73.126213
117,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0326-ROY 09 5b-3 37-38.czi - ScanRegion12.jpg,Chaoborus mandible,0326-ROY 09 5b-3 37-38.czi - ScanRegion1,90.833145
118,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0328-ROY 09 5b-3 37-38.czi - ScanRegion12.jpg,Chaoborus mandible,0328-ROY 09 5b-3 37-38.czi - ScanRegion1,109.127457
119,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0331-ROY 09 5b-3 37-38.czi - ScanRegion1.jpg,Chaoborus mandible,0331-ROY 09 5b-3 37-38.czi - ScanRegion,149.451019
120,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0333-ROY 09 5b-3 37-38.czi - ScanRegion3.jpg,Chaoborus mandible,0333-ROY 09 5b-3 37-38.czi - ScanRegion,66.018761
121,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0334-ROY 09 5b-3 37-38.czi - ScanRegion3.jpg,Chaoborus mandible,0334-ROY 09 5b-3 37-38.czi - ScanRegion,64.71756
122,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0335-ROY 09 5b-3 37-38.czi - ScanRegion9.jpg,Chaoborus mandible,0335-ROY 09 5b-3 37-38.czi - ScanRegion,174.397064
123,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0340-ROY 09 5b-3 37-38_1.czi - ScanRegion10.jpg,Chaoborus mandible,0340-ROY 09 5b-3 37-38_1.czi - ScanRegion1,70.447845
124,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0344-ROY 09 5b-3 37-38_1.czi - ScanRegion1.jpg,Chaoborus mandible,0344-ROY 09 5b-3 37-38_1.czi - ScanRegion,62.9048
125,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0345-ROY 09 5b-3 37-38_1.czi - ScanRegion1.jpg,Chaoborus mandible,0345-ROY 09 5b-3 37-38_1.czi - ScanRegion,97.11953
126,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0346-ROY 09 5b-3 37-38_1.czi - ScanRegion1.jpg,Chaoborus mandible,0346-ROY 09 5b-3 37-38_1.czi - ScanRegion,25.875917
127,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0347-ROY 09 5b-3 37-38_1.czi - ScanRegion1.jpg,Chaoborus mandible,0347-ROY 09 5b-3 37-38_1.czi - ScanRegion,65.288055
128,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0363-ROY 09 5b-3 39-40_2.czi - ScanRegion3.jpg,Chaoborus mandible,0363-ROY 09 5b-3 39-40_2.czi - ScanRegion,71.212006
129,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0366-ROY 09 5b-3 44-45.czi - ScanRegion14.jpg,Chaoborus mandible,0366-ROY 09 5b-3 44-45.czi - ScanRegion1,68.853455
130,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0369-ROY 09 5b-3 44-45.czi - ScanRegion6.jpg,Chaoborus mandible,0369-ROY 09 5b-3 44-45.czi - ScanRegion,64.476578
131,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0370-ROY 09 5b-3 44-45.czi - ScanRegion6.jpg,Chaoborus mandible,0370-ROY 09 5b-3 44-45.czi - ScanRegion,72.444191
132,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0376-ROY 09 5b-3 44-45_1.czi - ScanRegion10.jpg,Chaoborus mandible,0376-ROY 09 5b-3 44-45_1.czi - ScanRegion1,35.679195
133,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0382-ROY 09 5b-3 44-45_1.czi - ScanRegion3.jpg,Chaoborus mandible,0382-ROY 09 5b-3 44-45_1.czi - ScanRegion,125.4879
134,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0393-ROY 09 5b-3 44-45_3.czi - ScanRegion8.jpg,Chaoborus mandible,0393-ROY 09 5b-3 44-45_3.czi - ScanRegion,73.360054
135,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0423-ROY 09 5b-3 47-48_1.czi - ScanRegion9.jpg,Chaoborus mandible,0423-ROY 09 5b-3 47-48_1.czi - ScanRegion,62.623203
136,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0438-ROY 09 5b-3 54-55.czi - ScanRegion2.jpg,Chaoborus mandible,0438-ROY 09 5b-3 54-55.czi - ScanRegion,66.045433
137,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0456-ROY 09 5b-3 54-55_1.czi - ScanRegion3.jpg,Chaoborus mandible,0456-ROY 09 5b-3 54-55_1.czi - ScanRegion,71.363258
138,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0602-ROY 09 6a-2 33-34.czi - ScanRegion10.jpg,Chaoborus mandible,0602-ROY 09 6a-2 33-34.czi - ScanRegion1,68.298225
139,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0603-ROY 09 6a-2 33-34.czi - ScanRegion1.jpg,Chaoborus mandible,0603-ROY 09 6a-2 33-34.czi - ScanRegion,59.499271
140,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0604-ROY 09 6a-2 33-34.czi - ScanRegion3.jpg,Chaoborus mandible,0604-ROY 09 6a-2 33-34.czi - ScanRegion,56.101978
141,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0605-ROY 09 6a-2 33-34_1.czi - ScanRegion0.jpg,Chaoborus mandible,0605-ROY 09 6a-2 33-34_1.czi - ScanRegion,73.053909
142,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0607-ROY 09 6a-2 33-34_1.czi - ScanRegion14.jpg,Chaoborus mandible,0607-ROY 09 6a-2 33-34_1.czi - ScanRegion1,76.893951
143,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0611-ROY 09 6a-2 33-34_2.czi - ScanRegion5.jpg,Chaoborus mandible,0611-ROY 09 6a-2 33-34_2.czi - ScanRegion,91.614769
144,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0612-ROY 09 6a-2 33-34_2.czi - ScanRegion5.jpg,Fragmented hc,0612-ROY 09 6a-2 33-34_2.czi - ScanRegion,43.162754
145,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0614-ROY 09 6a-2 33-34_2.czi - ScanRegion5.jpg,Chaoborus mandible,0614-ROY 09 6a-2 33-34_2.czi - ScanRegion,69.375587
146,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0616-ROY 09 6a-2 33-34_2.czi - ScanRegion9.jpg,Chaoborus mandible,0616-ROY 09 6a-2 33-34_2.czi - ScanRegion,69.042244
147,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0618-ROY 09 6a-2 33-34_3.czi - ScanRegion0.jpg,Chaoborus mandible,0618-ROY 09 6a-2 33-34_3.czi - ScanRegion,59.421482
148,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0619-ROY 09 6a-2 33-34_3.czi - ScanRegion11.jpg,Chaoborus mandible,0619-ROY 09 6a-2 33-34_3.czi - ScanRegion1,70.62146
149,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0620-ROY 09 6a-2 33-34_3.czi - ScanRegion4.jpg,Chaoborus mandible,0620-ROY 09 6a-2 33-34_3.czi - ScanRegion,69.072128
150,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0621-ROY 09 6a-2 33-34_3.czi - ScanRegion9.jpg,Chaoborus mandible,0621-ROY 09 6a-2 33-34_3.czi - ScanRegion,58.276211
151,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0623-ROY 09 6a-2 33-34_4.czi - ScanRegion0.jpg,Chaoborus mandible,0623-ROY 09 6a-2 33-34_4.czi - ScanRegion,69.035576
152,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0625-ROY 09 6a-2 38-39.czi - ScanRegion15.jpg,Chaoborus mandible,0625-ROY 09 6a-2 38-39.czi - ScanRegion1,27.951801
153,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0626-ROY 09 6a-2 38-39.czi - ScanRegion16.jpg,Blurry specimens,0626-ROY 09 6a-2 38-39.czi - ScanRegion1,53.743889
154,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0627-ROY 09 6a-2 38-39.czi - ScanRegion16.jpg,unsure,0627-ROY 09 6a-2 38-39.czi - ScanRegion1,89.359528
155,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0628-ROY 09 6a-2 38-39.czi - ScanRegion16.jpg,Background,0628-ROY 09 6a-2 38-39.czi - ScanRegion1,70.296104
156,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0633-ROY 09 6a-2 38-39.czi - ScanRegion5.jpg,Chaoborus mandible,0633-ROY 09 6a-2 38-39.czi - ScanRegion,58.705925
157,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0634-ROY 09 6a-2 38-39.czi - ScanRegion5.jpg,Chaoborus mandible,0634-ROY 09 6a-2 38-39.czi - ScanRegion,65.370354
158,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0636-ROY 09 6a-2 38-39.czi - ScanRegion5.jpg,Chaoborus mandible,0636-ROY 09 6a-2 38-39.czi - ScanRegion,75.368088
159,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0637-ROY 09 6a-2 38-39.czi - ScanRegion5.jpg,Chaoborus mandible,0637-ROY 09 6a-2 38-39.czi - ScanRegion,67.790138
160,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0641-ROY 09 6a-2 38-39.czi - ScanRegion6.jpg,Chaoborus mandible,0641-ROY 09 6a-2 38-39.czi - ScanRegion,64.028473
161,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0642-ROY 09 6a-2 38-39.czi - ScanRegion6.jpg,Chaoborus mandible,0642-ROY 09 6a-2 38-39.czi - ScanRegion,64.962837
162,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0644-ROY 09 6a-2 38-39.czi - ScanRegion6.jpg,Chaoborus mandible,0644-ROY 09 6a-2 38-39.czi - ScanRegion,85.150635
163,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0645-ROY 09 6a-2 38-39_1.czi - ScanRegion16.jpg,Chaoborus mandible,0645-ROY 09 6a-2 38-39_1.czi - ScanRegion1,69.597031
164,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0647-ROY 09 6a-2 38-39_1.czi - ScanRegion16.jpg,Chaoborus mandible,0647-ROY 09 6a-2 38-39_1.czi - ScanRegion1,86.600716
165,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0648-ROY 09 6a-2 38-39_1.czi - ScanRegion7.jpg,Chaoborus mandible,0648-ROY 09 6a-2 38-39_1.czi - ScanRegion,79.820412
166,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0649-ROY 09 6a-2 38-39_1.czi - ScanRegion7.jpg,Chaoborus mandible,0649-ROY 09 6a-2 38-39_1.czi - ScanRegion,70.970215
167,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0650-ROY 09 6a-2 38-39_1.czi - ScanRegion7.jpg,Chaoborus mandible,0650-ROY 09 6a-2 38-39_1.czi - ScanRegion,83.951126
168,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0652-ROY 09 6a-2 38-39_2.czi - ScanRegion3.jpg,Chaoborus mandible,0652-ROY 09 6a-2 38-39_2.czi - ScanRegion,28.735479
169,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0653-ROY 09 6a-2 38-39_2.czi - ScanRegion4.jpg,Chaoborus mandible,0653-ROY 09 6a-2 38-39_2.czi - ScanRegion,57.646332
170,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0654-ROY 09 6a-2 38-39_2.czi - ScanRegion4.jpg,Chaoborus mandible,0654-ROY 09 6a-2 38-39_2.czi - ScanRegion,90.696396
171,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0655-ROY 09 6a-2 38-39_2.czi - ScanRegion4.jpg,Chaoborus mandible,0655-ROY 09 6a-2 38-39_2.czi - ScanRegion,65.634834
172,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0658-ROY 09 6a-2 38-39_2.czi - ScanRegion8.jpg,Chaoborus mandible,0658-ROY 09 6a-2 38-39_2.czi - ScanRegion,85.182091
173,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0659-ROY 09 6a-2 38-39_3.czi - ScanRegion5.jpg,Chaoborus mandible,0659-ROY 09 6a-2 38-39_3.czi - ScanRegion,67.025932
174,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0660-ROY 09 6a-2 38-39_4.czi - ScanRegion4.jpg,Chaoborus mandible,0660-ROY 09 6a-2 38-39_4.czi - ScanRegion,126.708878
175,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0661-ROY 09 6a-2 38-39_4.czi - ScanRegion4.jpg,Chaoborus mandible,0661-ROY 09 6a-2 38-39_4.czi - ScanRegion,77.502625
176,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0662-ROY 09 6a-2 38-39_4.czi - ScanRegion4.jpg,Chaoborus mandible,0662-ROY 09 6a-2 38-39_4.czi - ScanRegion,76.414139
177,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0664-ROY 09 6a-2 43-44.czi - ScanRegion14.jpg,Chaoborus mandible,0664-ROY 09 6a-2 43-44.czi - ScanRegion1,41.344242
178,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0668-ROY 09 6a-2 43-44_2.czi - ScanRegion11.jpg,Chaoborus mandible,0668-ROY 09 6a-2 43-44_2.czi - ScanRegion1,66.023849
179,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0669-ROY 09 6a-2 43-44_2.czi - ScanRegion13.jpg,Chaoborus mandible,0669-ROY 09 6a-2 43-44_2.czi - ScanRegion1,23.61157
180,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0670-ROY 09 6a-2 43-44_2.czi - ScanRegion8.jpg,Chaoborus mandible,0670-ROY 09 6a-2 43-44_2.czi - ScanRegion,73.370399
181,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0672-ROY 09 6a-2 43-44_3.czi - ScanRegion11.jpg,Chaoborus mandible,0672-ROY 09 6a-2 43-44_3.czi - ScanRegion1,44.94928
182,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0673-ROY 09 6a-2 43-44_3.czi - ScanRegion12.jpg,Chaoborus mandible,0673-ROY 09 6a-2 43-44_3.czi - ScanRegion1,34.954857
183,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0675-ROY 09 6a-2 43-44_4.czi - ScanRegion13.jpg,Chaoborus mandible,0675-ROY 09 6a-2 43-44_4.czi - ScanRegion1,27.002268
184,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0676-ROY 09 6a-2 43-44_4.czi - ScanRegion13.jpg,Chaoborus mandible,0676-ROY 09 6a-2 43-44_4.czi - ScanRegion1,24.436934
185,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0677-ROY 09 6a-2 43-44_4.czi - ScanRegion5.jpg,Chaoborus mandible,0677-ROY 09 6a-2 43-44_4.czi - ScanRegion,14.794888
186,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0679-ROY 09 6a-2 43-44_4.czi - ScanRegion5.jpg,Chaoborus mandible,0679-ROY 09 6a-2 43-44_4.czi - ScanRegion,50.650364
187,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0680-ROY 09 6a-2 43-44_6.czi - ScanRegion10.jpg,Chaoborus mandible,0680-ROY 09 6a-2 43-44_6.czi - ScanRegion1,66.89077
188,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0681-ROY 09 6a-2 58-59.czi - ScanRegion0.jpg,Chaoborus mandible,0681-ROY 09 6a-2 58-59.czi - ScanRegion,100.230629
189,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0682-ROY 09 6a-2 58-59.czi - ScanRegion2.jpg,Chaoborus mandible,0682-ROY 09 6a-2 58-59.czi - ScanRegion,39.592728
190,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0683-ROY 09 6a-2 58-59.czi - ScanRegion3.jpg,Chaoborus mandible,0683-ROY 09 6a-2 58-59.czi - ScanRegion,81.941612
191,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0684-ROY 09 6a-2 58-59.czi - ScanRegion5.jpg,Chaoborus mandible,0684-ROY 09 6a-2 58-59.czi - ScanRegion,27.671278
192,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0686-ROY 09 6a-2 58-59_1.czi - ScanRegion0.jpg,Chaoborus mandible,0686-ROY 09 6a-2 58-59_1.czi - ScanRegion,73.240639
193,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0687-ROY 09 6a-2 58-59_1.czi - ScanRegion0.jpg,Chaoborus mandible,0687-ROY 09 6a-2 58-59_1.czi - ScanRegion,69.719826
194,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0688-ROY 09 6a-2 58-59_1.czi - ScanRegion10.jpg,Chaoborus mandible,0688-ROY 09 6a-2 58-59_1.czi - ScanRegion1,51.848972
195,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0690-ROY 09 6a-2 58-59_1.czi - ScanRegion9.jpg,Chaoborus mandible,0690-ROY 09 6a-2 58-59_1.czi - ScanRegion,48.21471
196,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0692-ROY 09 6a-2 58-59_2.czi - ScanRegion3.jpg,Chaoborus mandible,0692-ROY 09 6a-2 58-59_2.czi - ScanRegion,68.03215
197,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0693-ROY 09 6a-2 58-59_2.czi - ScanRegion4.jpg,Chaoborus mandible,0693-ROY 09 6a-2 58-59_2.czi - ScanRegion,84.879799
198,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0696-ROY 09 6a-2 58-59_3.czi - ScanRegion13.jpg,Chaoborus mandible,0696-ROY 09 6a-2 58-59_3.czi - ScanRegion1,66.63842
199,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0697-ROY 09 6a-2 58-59_3.czi - ScanRegion9.jpg,Chaoborus mandible,0697-ROY 09 6a-2 58-59_3.czi - ScanRegion,163.670914
200,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0699-ROY 09 6a-2 58-59_3.czi - ScanRegion9.jpg,Chaoborus mandible,0699-ROY 09 6a-2 58-59_3.czi - ScanRegion,61.962151
201,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0700-ROY 09 6a-2 58-59_4.czi - ScanRegion0.jpg,Chaoborus mandible,0700-ROY 09 6a-2 58-59_4.czi - ScanRegion,68.607796
202,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0701-ROY 09 6a-2 58-59_4.czi - ScanRegion10.jpg,Chaoborus mandible,0701-ROY 09 6a-2 58-59_4.czi - ScanRegion1,100.381409
203,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0703-ROY 09 6a-2 58-59_4.czi - ScanRegion10.jpg,Chaoborus mandible,0703-ROY 09 6a-2 58-59_4.czi - ScanRegion1,44.047009
204,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0704-ROY 09 6a-2 58-59_4.czi - ScanRegion5.jpg,Chaoborus mandible,0704-ROY 09 6a-2 58-59_4.czi - ScanRegion,58.243156
205,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0707-ROY 09 6a-2 58-59_5.czi - ScanRegion10.jpg,Chaoborus mandible,0707-ROY 09 6a-2 58-59_5.czi - ScanRegion1,62.950523
206,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0710-ROY 09 6a-2 58-59_5.czi - ScanRegion3.jpg,Chaoborus mandible,0710-ROY 09 6a-2 58-59_5.czi - ScanRegion,41.148624
207,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0712-ROY 09 6a-2 58-59_6.czi - ScanRegion11.jpg,Chaoborus mandible,0712-ROY 09 6a-2 58-59_6.czi - ScanRegion1,40.424625
208,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0717-ROY 09 6a-2 58-59_6.czi - ScanRegion3.jpg,Fragmented hc,0717-ROY 09 6a-2 58-59_6.czi - ScanRegion,81.881477
209,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0718-ROY 09 6a-2 58-59_6.czi - ScanRegion3.jpg,Chaoborus mandible,0718-ROY 09 6a-2 58-59_6.czi - ScanRegion,62.500755
210,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0721-ROY 09 6a-2 58-59_6.czi - ScanRegion4.jpg,Chaoborus mandible,0721-ROY 09 6a-2 58-59_6.czi - ScanRegion,99.058998
211,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0722-ROY 09 6a-2 58-59_6.czi - ScanRegion9.jpg,Chaoborus mandible,0722-ROY 09 6a-2 58-59_6.czi - ScanRegion,63.90517
212,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0723-ROY 09 6a-2 58-59_7.czi - ScanRegion4.jpg,Chaoborus mandible,0723-ROY 09 6a-2 58-59_7.czi - ScanRegion,66.82058
213,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0727-ROY 09 6a-2 58-59_7.czi - ScanRegion6.jpg,Chaoborus mandible,0727-ROY 09 6a-2 58-59_7.czi - ScanRegion,60.788498
214,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0728-ROY 09 6a-2 58-59_8.czi - ScanRegion10.jpg,Chaoborus mandible,0728-ROY 09 6a-2 58-59_8.czi - ScanRegion1,92.427467
215,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0732-ROY 09 6a-2 58-59_9.czi - ScanRegion12.jpg,Chaoborus mandible,0732-ROY 09 6a-2 58-59_9.czi - ScanRegion1,68.736687
216,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0733-ROY 09 6a-2 58-59_9.czi - ScanRegion12.jpg,Chaoborus mandible,0733-ROY 09 6a-2 58-59_9.czi - ScanRegion1,73.458488
217,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0735-ROY 09 6a-2 58-59_9.czi - ScanRegion3.jpg,Chaoborus mandible,0735-ROY 09 6a-2 58-59_9.czi - ScanRegion,82.27124
218,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0739-ROY 09 6a-2 63-64.czi - ScanRegion19.jpg,Chaoborus mandible,0739-ROY 09 6a-2 63-64.czi - ScanRegion1,85.991623
219,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0742-ROY 09 6a-2 63-64.czi - ScanRegion7.jpg,Chaoborus mandible,0742-ROY 09 6a-2 63-64.czi - ScanRegion,117.709816
220,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Chaoborus mandible\0752-ROY 09 6a-2 63-64_3.czi - ScanRegion10.jpg,Chaoborus mandible,0752-ROY 09 6a-2 63-64_3.czi - ScanRegion1,34.004063
