id,image,label,Lake,sample,m_majorAxis,id1
3236,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [69492,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [69492,43.384120450000005,11
3237,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [69492,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [69492,57.7658532,11
3238,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [69492,Background,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [69492,10.482606200000001,11
2295,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [69492,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [69492,575.0070067500001,11
967,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [70912,Fragmented hc,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [70912,298.8915314000001,11
1004,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [71269,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [71269,329.89848650000005,11
428,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-11_B_Niznekozie pliso.scn  3 [71287,Heterotrissocladius marcidus,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [71287,361.25859055,11
3239,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [72907,Blurry specimens,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [72907,78.01554805,11
2296,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [72907,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [72907,370.96271355000005,11
1005,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [73165,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [73165,315.2597382,11
2297,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [73633,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [73633,276.9741623,11
3240,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [74258,Background,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [74258,85.72100295000001,11
2298,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [74258,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [74258,416.78129900000005,11
2028,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-11_B_Niznekozie pliso.scn  3 [75604,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [75604,235.17469965000004,11
2299,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [75849,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [75849,376.91445605,11
1006,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [76201,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [76201,514.99124435,11
2300,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [77786,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [77786,369.87258275,11
2301,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [78670,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [78670,389.21855775000006,11
429,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-11_B_Niznekozie pliso.scn  3 [78755,Heterotrissocladius marcidus,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [78755,459.3619536,11
968,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [79369,Fragmented hc,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [79369,560.4168669000001,11
3241,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [79369,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [79369,86.5886109,11
969,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81018,Heterotrissocladius marcidus,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81018,448.77213755,11
3242,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81018,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81018,40.59836055,11
3243,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81018,Blurry specimens,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81018,252.83812840000002,11
1939,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81364,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81364,337.24171140000004,11
3244,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [83277,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [83277,111.57780095000001,11
3245,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [83277,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [83277,91.57103065000001,11
2302,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [83277,Fragmented hc,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [83277,399.39231585000005,11
2303,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [8454,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [8454,476.4842621,11
1007,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [8697,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [8697,612.34027085,11
1008,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [8864,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [8864,329.56185295,11
1009,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10494,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10494,309.9777373,12
2891,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10494,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10494,152.9065626,12
1010,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10497,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10497,306.83400275,12
2892,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10497,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10497,322.32651990000005,12
2893,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10497,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10497,77.06210324999999,12
3246,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [11004,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [11004,21.135220150000002,12
2304,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [11004,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [11004,205.052397,12
1011,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [1869,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [1869,530.6205899500001,12
430,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [1870,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [1870,380.42228400000005,12
2305,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [3023,Fragmented hc,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [3023,266.02003505000005,12
1012,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [3218,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [3218,437.8363891,12
4399,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [33169,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [33169,276.84995580000003,12
2306,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [33681,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [33681,163.90036905000002,12
1013,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [34131,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [34131,432.5272644000001,12
1947,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Chaetocladius-12_B_Niznekozie pliso.scn  4 [34577,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [34577,259.70899955,12
2307,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [35481,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [35481,304.86610110000004,12
431,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [36303,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36303,335.54226365000005,12
3247,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [36797,Particles,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36797,61.07375890000001,12
2308,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [36797,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36797,466.85241405000005,12
1014,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [36851,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36851,384.76518245,12
1015,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [3786,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [3786,574.4249819,12
315,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [38644,Fragmented hc,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38644,607.07680055,12
3248,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [38644,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38644,24.0766306,12
3249,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [38644,Blurry specimens,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38644,52.799173350000004,12
1016,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [38947,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38947,310.55291465000005,12
432,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [39309,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [39309,237.7325819,12
3250,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,47.6318414,12
3251,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,51.812398550000005,12
3252,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Particles,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,168.60150285,12
3253,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,57.20212300000001,12
3254,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,38.7142393,12
2309,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Fragmented hc,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,538.9931855000001,12
2029,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-12_B_Niznekozie pliso.scn  4 [40698,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40698,264.5293211,12
2310,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [41109,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [41109,250.1060045,12
433,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [4230,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [4230,541.4361936500001,12
2311,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [42485,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [42485,333.49651500000004,12
1017,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [43066,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [43066,430.07099630000005,12
2312,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [45404,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [45404,223.80132445,12
2313,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [5812,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [5812,300.63599555,12
2314,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [6238,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [6238,245.25736675000002,12
2315,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [6238,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [6238,193.0617326,12
2316,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [63172,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [63172,141.31359385000002,12
2317,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [64930,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [64930,491.25205085000005,12
4400,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [65130,Blurry specimens,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [65130,263.30137185,12
2318,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [654,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [654,620.4381348000001,12
4401,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [67053,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [67053,300.92600120000003,12
3255,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [68259,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68259,84.6002234,12
2319,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [68259,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68259,548.206021,12
2820,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-12_B_Niznekozie pliso.scn  4 [68888,Blurry specimens,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68888,105.12162045000001,12
2821,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-12_B_Niznekozie pliso.scn  4 [68888,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68888,66.3435278,12
2030,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-12_B_Niznekozie pliso.scn  4 [68888,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68888,272.86191845,12
2320,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [6979,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [6979,392.31036075000003,12
2321,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [70198,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [70198,248.87296885000003,12
