id,image,label,Lake,sample,m_majorAxis
2295,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [69492,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [69492,1045.467285
967,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [70912,Fragmented hc,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [70912,543.439148
1004,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [71269,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [71269,599.81543
428,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-11_B_Niznekozie pliso.scn  3 [71287,Heterotrissocladius marcidus,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [71287,656.833801
3239,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [72907,Blurry specimens,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [72907,141.846451
2296,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [72907,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [72907,674.477661
1005,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [73165,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [73165,573.199524
2297,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [73633,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [73633,503.589386
3240,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [74258,Background,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [74258,155.856369
2298,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [74258,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [74258,757.78418
2028,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-11_B_Niznekozie pliso.scn  3 [75604,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [75604,427.590363
2299,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [75849,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [75849,685.299011
1006,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [76201,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [76201,936.347717
2300,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [77786,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [77786,672.495605
2301,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [78670,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [78670,707.670105
429,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-11_B_Niznekozie pliso.scn  3 [78755,Heterotrissocladius marcidus,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [78755,835.203552
968,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [79369,Fragmented hc,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [79369,1018.939758
3241,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [79369,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [79369,157.433838
969,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81018,Heterotrissocladius marcidus,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81018,815.949341
3242,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81018,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81018,73.815201
3243,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81018,Blurry specimens,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81018,459.705688
1939,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [81364,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [81364,613.166748
3244,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [83277,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [83277,202.868729
3245,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [83277,Particles,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [83277,166.492783
2302,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [83277,Fragmented hc,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [83277,726.167847
2303,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-11_B_Niznekozie pliso.scn  3 [8454,Orthocladiinae Diamesinae,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [8454,866.335022
1007,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [8697,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [8697,1113.345947
1008,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-11_B_Niznekozie pliso.scn  3 [8864,Micropsectra radialis,Nizne Kozie,11_B_Niznekozie pliso.scn  3 [8864,599.203369
1009,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10494,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10494,563.595886
2891,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10494,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10494,278.011932
1010,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10497,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10497,557.880005
2892,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10497,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10497,586.048218
2893,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [10497,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [10497,140.112915
3246,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [11004,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [11004,38.427673
2304,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [11004,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [11004,372.82254
1011,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [1869,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [1869,964.764709
430,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [1870,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [1870,691.67688
2305,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [3023,Fragmented hc,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [3023,483.672791
1012,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [3218,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [3218,796.066162
4399,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [33169,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [33169,503.363556
2306,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [33681,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [33681,298.000671
1013,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [34131,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [34131,786.413208
1947,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Chaetocladius-12_B_Niznekozie pliso.scn  4 [34577,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [34577,472.198181
2307,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [35481,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [35481,554.302002
431,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [36303,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36303,610.076843
3247,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [36797,Particles,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36797,111.043198
2308,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [36797,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36797,848.822571
1014,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [36851,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [36851,699.573059
1015,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [3786,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [3786,1044.409058
315,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [38644,Fragmented hc,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38644,1103.776001
3248,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [38644,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38644,43.775692
3249,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [38644,Blurry specimens,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38644,95.998497
1016,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [38947,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [38947,564.641663
432,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [39309,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [39309,432.241058
3250,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,86.603348
3251,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,94.204361
3252,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Particles,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,306.548187
3253,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,104.00386
3254,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,70.389526
2309,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [40640,Fragmented hc,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40640,979.98761
2029,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-12_B_Niznekozie pliso.scn  4 [40698,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [40698,480.962402
2310,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [41109,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [41109,454.73819
433,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [4230,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [4230,984.429443
2311,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [42485,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [42485,606.3573
1017,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [43066,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [43066,781.947266
2312,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [45404,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [45404,406.911499
2313,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [5812,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [5812,546.610901
2314,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [6238,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [6238,445.922485
2315,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [6238,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [6238,351.021332
2316,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [63172,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [63172,256.933807
2317,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [64930,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [64930,893.185547
4400,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [65130,Blurry specimens,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [65130,478.729767
2318,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [654,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [654,1128.069336
4401,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [67053,Heterotrissocladius marcidus,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [67053,547.138184
3255,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [68259,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68259,153.818588
2319,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [68259,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68259,996.73822
2820,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-12_B_Niznekozie pliso.scn  4 [68888,Blurry specimens,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68888,191.130219
2821,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-12_B_Niznekozie pliso.scn  4 [68888,Background,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68888,120.624596
2030,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-12_B_Niznekozie pliso.scn  4 [68888,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [68888,496.112579
2320,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [6979,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [6979,713.291565
2321,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [70198,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [70198,452.496307
2322,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-12_B_Niznekozie pliso.scn  4 [7061,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [7061,932.359741
434,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-12_B_Niznekozie pliso.scn  4 [70919,Orthocladiinae Diamesinae,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [70919,960.391174
1018,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [7894,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [7894,575.701721
4402,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [8566,Corynoneura spp,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [8566,777.386597
1019,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-12_B_Niznekozie pliso.scn  4 [8682,Micropsectra radialis,Nizne Kozie,12_B_Niznekozie pliso.scn  4 [8682,627.560913
