id,image,label,sample,m_majorAxis
182,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3500-HIJ B7C1 44-45,Acari spp,3500-HIJ B7C1 44-45,127.185143
183,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3501-HIJ B7C1 44-45,Acari spp,3501-HIJ B7C1 44-45,119.85025
184,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3502-HIJ B7C1 44-45,Acari spp,3502-HIJ B7C1 44-45,110.777031
185,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3504-HIJ B7C1 44-45,Acari spp,3504-HIJ B7C1 44-45,74.84539
186,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3505-HIJ B7C1 44-45,Acari spp,3505-HIJ B7C1 44-45,132.146927
187,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3546-HIJ B7C1 44-45,Acari spp,3546-HIJ B7C1 44-45,127.129318
188,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3550-HIJ B7C1 44-45,Acari spp,3550-HIJ B7C1 44-45,118.30954
189,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3567-HIJ B7C1 44-45,Acari spp,3567-HIJ B7C1 44-45,131.525574
190,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3577-HIJ B7C1 44-45,Acari spp,3577-HIJ B7C1 44-45,134.943787
191,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3578-HIJ B7C1 44-45,Acari spp,3578-HIJ B7C1 44-45,112.30529
192,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3645-HIJ B7C1 44-45,Acari spp,3645-HIJ B7C1 44-45,120.835205
193,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3646-HIJ B7C1 44-45,Acari spp,3646-HIJ B7C1 44-45,136.59343
194,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3804-HIJ B7C1 47-48,Acari spp,3804-HIJ B7C1 47-48,155.207153
195,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3805-HIJ B7C1 47-48,Acari spp,3805-HIJ B7C1 47-48,138.447906
196,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3814-HIJ B7C1 47-48,Acari spp,3814-HIJ B7C1 47-48,79.649414
197,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3815-HIJ B7C1 47-48,Acari spp,3815-HIJ B7C1 47-48,105.965401
198,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3817-HIJ B7C1 47-48,Acari spp,3817-HIJ B7C1 47-48,111.316414
199,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3818-HIJ B7C1 47-48,Acari spp,3818-HIJ B7C1 47-48,127.422302
200,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3820-HIJ B7C1 47-48,Acari spp,3820-HIJ B7C1 47-48,123.853722
201,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\3874-HIJ B7C1 47-48,Acari spp,3874-HIJ B7C1 47-48,116.571808
202,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4052-HIJ B7C1 52-53,Acari spp,4052-HIJ B7C1 52-53,93.072357
203,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4062-HIJ B7C1 52-53,Acari spp,4062-HIJ B7C1 52-53,126.932182
204,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4112-HIJ B7C1 53-54,Acari spp,4112-HIJ B7C1 53-54,106.011314
205,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4113-HIJ B7C1 53-54,Acari spp,4113-HIJ B7C1 53-54,90.952278
207,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4115-HIJ B7C1 53-54,Acari spp,4115-HIJ B7C1 53-54,103.687828
208,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4281-HIJ B7C1 57-58,Acari spp,4281-HIJ B7C1 57-58,75.270004
209,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4324-HIJ B7C1 59-60,Acari spp,4324-HIJ B7C1 59-60,79.643318
210,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4325-HIJ B7C1 59-60,Acari spp,4325-HIJ B7C1 59-60,135.042297
211,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4331-HIJ B7C1 59-60,Acari spp,4331-HIJ B7C1 59-60,72.990868
212,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4332-HIJ B7C1 59-60,Acari spp,4332-HIJ B7C1 59-60,93.001778
213,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4334-HIJ B7C1 59-60,Acari spp,4334-HIJ B7C1 59-60,95.929337
214,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4338-HIJ B7C1 59-60,Acari spp,4338-HIJ B7C1 59-60,130.61058
215,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4339-HIJ B7C1 59-60,Acari spp,4339-HIJ B7C1 59-60,116.164841
216,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4341-HIJ B7C1 59-60,Acari spp,4341-HIJ B7C1 59-60,78.033997
217,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4352-HIJ B7C1 59-60,Acari spp,4352-HIJ B7C1 59-60,157.148087
218,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4353-HIJ B7C1 59-60,Acari spp,4353-HIJ B7C1 59-60,115.824257
219,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4354-HIJ B7C1 59-60,Acari spp,4354-HIJ B7C1 59-60,143.191101
220,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4357-HIJ B7C1 59-60,Acari spp,4357-HIJ B7C1 59-60,116.451797
221,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4358-HIJ B7C1 59-60,Acari spp,4358-HIJ B7C1 59-60,132.607803
222,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4359-HIJ B7C1 59-60,Acari spp,4359-HIJ B7C1 59-60,88.636658
223,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4361-HIJ B7C1 59-60,Acari spp,4361-HIJ B7C1 59-60,97.968758
224,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4362-HIJ B7C1 59-60,Acari spp,4362-HIJ B7C1 59-60,112.569641
225,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4363-HIJ B7C1 59-60,Acari spp,4363-HIJ B7C1 59-60,84.227165
226,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4364-HIJ B7C1 59-60,Acari spp,4364-HIJ B7C1 59-60,104.750381
227,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4380-HIJ B7C1 60-61,Acari spp,4380-HIJ B7C1 60-61,119.417442
229,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4398-HIJ B7C1 60-61,Acari spp,4398-HIJ B7C1 60-61,111.95752
230,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4399-HIJ B7C1 60-61,Acari spp,4399-HIJ B7C1 60-61,170.670654
231,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4400-HIJ B7C1 60-61,Acari spp,4400-HIJ B7C1 60-61,114.423111
232,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4401-HIJ B7C1 60-61,Acari spp,4401-HIJ B7C1 60-61,125.288628
233,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4402-HIJ B7C1 60-61,Acari spp,4402-HIJ B7C1 60-61,130.874954
234,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4403-HIJ B7C1 60-61,Acari spp,4403-HIJ B7C1 60-61,142.374619
235,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4404-HIJ B7C1 60-61,Acari spp,4404-HIJ B7C1 60-61,136.931976
236,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4405-HIJ B7C1 60-61,Acari spp,4405-HIJ B7C1 60-61,115.478401
237,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4406-HIJ B7C1 60-61,Acari spp,4406-HIJ B7C1 60-61,114.472839
238,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4408-HIJ B7C1 60-61,Acari spp,4408-HIJ B7C1 60-61,182.359512
239,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4409-HIJ B7C1 60-61,Acari spp,4409-HIJ B7C1 60-61,129.46373
240,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4424-HIJ B7C1 60-61,Acari spp,4424-HIJ B7C1 60-61,170.308792
241,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4439-HIJ B7C1 60-61,Acari spp,4439-HIJ B7C1 60-61,107.071999
242,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4448-HIJ B7C1 60-61,Acari spp,4448-HIJ B7C1 60-61,135.6203
246,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4464-HIJ B7C1 60-61,Acari spp,4464-HIJ B7C1 60-61,132.166779
247,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4465-HIJ B7C1 60-61,Acari spp,4465-HIJ B7C1 60-61,108.628479
248,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4480-HIJ B7C1 60-61,Acari spp,4480-HIJ B7C1 60-61,125.657951
249,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4481-HIJ B7C1 60-61,Acari spp,4481-HIJ B7C1 60-61,142.428558
250,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4482-HIJ B7C1 60-61,Acari spp,4482-HIJ B7C1 60-61,113.579315
251,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4484-HIJ B7C1 60-61,Acari spp,4484-HIJ B7C1 60-61,131.036926
252,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4488-HIJ B7C1 60-61,Acari spp,4488-HIJ B7C1 60-61,156.280304
253,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4496-HIJ B7C1 63-64,Acari spp,4496-HIJ B7C1 63-64,139.066757
254,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4527-HIJ B7C1 63-64,Acari spp,4527-HIJ B7C1 63-64,70.378914
255,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4579-HIJ B7C1 65-66,Acari spp,4579-HIJ B7C1 65-66,134.693909
256,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4580-HIJ B7C1 65-66,Acari spp,4580-HIJ B7C1 65-66,111.223038
257,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4630-HIJ B7C1 65-66,Acari spp,4630-HIJ B7C1 65-66,115.247803
258,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4645-HIJ B7C1 66-67,Acari spp,4645-HIJ B7C1 66-67,118.731895
259,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4659-HIJ B7C1 66-67,Acari spp,4659-HIJ B7C1 66-67,131.428497
260,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4676-HIJ B7C1 66-67,Acari spp,4676-HIJ B7C1 66-67,146.753647
261,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4705-HIJ B7C1 66-67,Acari spp,4705-HIJ B7C1 66-67,104.746887
262,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4710-HIJ B7C1 66-67,Acari spp,4710-HIJ B7C1 66-67,226.414169
263,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4712-HIJ B7C1 66-67,Acari spp,4712-HIJ B7C1 66-67,112.760246
264,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4755-HIJ B7C1 67-68,Acari spp,4755-HIJ B7C1 67-68,102.412193
265,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4773-HIJ B7C1 67-68,Acari spp,4773-HIJ B7C1 67-68,121.070862
266,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4797-HIJ B7C1 68-69,Acari spp,4797-HIJ B7C1 68-69,170.474716
267,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4814-HIJ B7C1 68-69,Acari spp,4814-HIJ B7C1 68-69,177.340012
268,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4821-HIJ B7C1 68-69,Acari spp,4821-HIJ B7C1 68-69,176.445343
269,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4824-HIJ B7C1 68-69,Acari spp,4824-HIJ B7C1 68-69,163.412628
270,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4833-HIJ B7C1 68-69,Acari spp,4833-HIJ B7C1 68-69,332.004852
271,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4834-HIJ B7C1 68-69,Acari spp,4834-HIJ B7C1 68-69,117.662659
272,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4835-HIJ B7C1 68-69,Acari spp,4835-HIJ B7C1 68-69,161.118546
273,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4836-HIJ B7C1 68-69,Acari spp,4836-HIJ B7C1 68-69,150.148651
274,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4941-HIJ B7C1 69-70,Acari spp,4941-HIJ B7C1 69-70,196.22171
275,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\4964-HIJ B7C1 70-71,Acari spp,4964-HIJ B7C1 70-71,123.720673
276,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\5057-HIJ B7C1 70-71,Acari spp,5057-HIJ B7C1 70-71,201.967117
277,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\5079-HIJ B7C1 71-72,Acari spp,5079-HIJ B7C1 71-72,94.434303
278,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Acari\5241-HIJ B7C1 71-72,Acari spp,5241-HIJ B7C1 71-72,168.648346
280,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0009-HIJ B7C1 0-1,Acari spp,0009-HIJ B7C1 0-1,62.866432
303,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0139-HIJ B7C1 11-12,Acari spp,0139-HIJ B7C1 11-12,105.849693
304,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0179-HIJ B7C1 11-12,Acari spp,0179-HIJ B7C1 11-12,68.58075
309,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0293-HIJ B7C1 12-13,Acari spp,0293-HIJ B7C1 12-13,61.202801
310,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0315-HIJ B7C1 12-13,Acari spp,0315-HIJ B7C1 12-13,79.212975
320,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0394-HIJ B7C1 14-15,Acari spp,0394-HIJ B7C1 14-15,104.635742
341,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0463-HIJ B7C1 14-15,Acari spp,0463-HIJ B7C1 14-15,98.850021
439,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0907-HIJ B7C1 2-3,Acari spp,0907-HIJ B7C1 2-3,113.324013
445,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\0958-HIJ B7C1 20-21 .czi - ScanRegion4.jpg,Acari spp,0958-HIJ B7C1 20-21 ,71.271278
476,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1141-HIJ B7C1 22-23 4ml.czi - ScanRegion16.jpg,Acari spp,1141-HIJ B7C1 22-23 ,67.199203
502,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1446-HIJ B7C1 27-28,Acari spp,1446-HIJ B7C1 27-28,62.729279
503,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1448-HIJ B7C1 27-28,Acari spp,1448-HIJ B7C1 27-28,47.06567
577,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1671-HIJ B7C1 4-5,Acari spp,1671-HIJ B7C1 4-5,119.030548
586,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1687-HIJ B7C1 4-5,Acari spp,1687-HIJ B7C1 4-5,126.904694
596,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1721-HIJ B7C1 5-6,Acari spp,1721-HIJ B7C1 5-6,67.542801
606,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1782-HIJ B7C1 6-7,Acari spp,1782-HIJ B7C1 6-7,79.353874
625,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1978-HIJ B7C1 8-9,Acari spp,1978-HIJ B7C1 8-9,86.68029
627,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1982-HIJ B7C1 8-9,Acari spp,1982-HIJ B7C1 8-9,97.0802
643,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2089-HIJ B7C1 15-16,Acari spp,2089-HIJ B7C1 15-16,66.720711
649,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2140-HIJ B7C1 24-25 4.25ml.czi - ScanRegion14.jpg,Acari spp,2140-HIJ B7C1 24-25 4,84.792969
657,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2169-HIJ B7C1 24-25 4.25ml.czi - ScanRegion7.jpg,Acari spp,2169-HIJ B7C1 24-25 4,74.095184
663,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2221-HIJ B7C1 25-26 _1.czi - ScanRegion5.jpg,Acari spp,2221-HIJ B7C1 25-26 ,97.373268
691,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2508-HIJ B7C1 31-32,Acari spp,2508-HIJ B7C1 31-32,55.31554
708,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2748-HIJ B7C1 34-35,Acari spp,2748-HIJ B7C1 34-35,58.282997
742,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2858-HIJ B7C1 34-35.czi - ScanRegion15.jpg,Acari spp,2858-HIJ B7C1 34-35,53.219345
744,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2874-HIJ B7C1 34-35.czi - ScanRegion19.jpg,Acari spp,2874-HIJ B7C1 34-35,74.759857
748,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2883-HIJ B7C1 34-35.czi - ScanRegion3.jpg,Acari spp,2883-HIJ B7C1 34-35,97.219872
763,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2916-HIJ B7C1 34-35_1.czi - ScanRegion4.jpg,Acari spp,2916-HIJ B7C1 34-35,55.929985
784,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\3148-HIJ B7C1 37-38,Acari spp,3148-HIJ B7C1 37-38,159.21254
789,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\3157-HIJ B7C1 37-38,Acari spp,3157-HIJ B7C1 37-38,93.179878
794,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\3182-HIJ B7C1 37-38,Acari spp,3182-HIJ B7C1 37-38,68.526436
795,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\3183-HIJ B7C1 37-38,Acari spp,3183-HIJ B7C1 37-38,65.507683
801,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\3278-HIJ B7C1 39-40,Acari spp,3278-HIJ B7C1 39-40,102.076027
822,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\3521-HIJ B7C1 44-45,Acari spp,3521-HIJ B7C1 44-45,45.430328
1001,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5042-HIJ B7C1 70-71,Acari spp,5042-HIJ B7C1 70-71,62.751133
1019,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5139-HIJ B7C1 71-72,Acari spp,5139-HIJ B7C1 71-72,91.086136
1035,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5193-HIJ B7C1 71-72,Acari spp,5193-HIJ B7C1 71-72,105.443687
1040,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5216-HIJ B7C1 71-72,Acari spp,5216-HIJ B7C1 71-72,55.178394
1044,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5235-HIJ B7C1 71-72,Acari spp,5235-HIJ B7C1 71-72,119.340912
1051,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5287-HIJ B7C1 72-73,Acari spp,5287-HIJ B7C1 72-73,74.571419
1074,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\5405-HIJ B7C1 76-77,Acari spp,5405-HIJ B7C1 76-77,80.642426
1243,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Chironomus plumosus hc\1750-HIJ B7C1 6-7,Acari spp,1750-HIJ B7C1 6-7,119.340294
1345,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Chironomus plumosus mentum\3612-HIJ B7C1 44-45,Acari spp,3612-HIJ B7C1 44-45,69.731178
1514,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\0111-HIJ B7C1 10-11,Acari spp,0111-HIJ B7C1 10-11,103.819405
1517,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\0202-HIJ B7C1 11-12,Acari spp,0202-HIJ B7C1 11-12,71.334579
1520,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\0241-HIJ B7C1 11-12,Acari spp,0241-HIJ B7C1 11-12,65.960823
1524,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\0287-HIJ B7C1 12-13,Acari spp,0287-HIJ B7C1 12-13,198.48407
1567,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\0702-HIJ B7C1 17-18,Acari spp,0702-HIJ B7C1 17-18,66.335258
1605,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\0927-HIJ B7C1 20-21 .czi - ScanRegion12.jpg,Acari spp,0927-HIJ B7C1 20-21 ,107.043549
1716,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\1583-HIJ B7C1 27-28,Acari spp,1583-HIJ B7C1 27-28,86.43045
1754,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\1844-HIJ B7C1 7-8.czi - ScanRegion3.jpg,Acari spp,1844-HIJ B7C1 7-8,104.154022
1772,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\1946-HIJ B7C1 8-9,Acari spp,1946-HIJ B7C1 8-9,92.544846
1773,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\1947-HIJ B7C1 8-9,Acari spp,1947-HIJ B7C1 8-9,138.644455
1886,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\2601-HIJ B7C1 32-33,Acari spp,2601-HIJ B7C1 32-33,70.860352
1952,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\2956-HIJ B7C1 35-36.czi - ScanRegion10.jpg,Acari spp,2956-HIJ B7C1 35-36,149.541977
1988,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\3107-HIJ B7C1 37-38,Acari spp,3107-HIJ B7C1 37-38,119.642448
2108,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\3852-HIJ B7C1 47-48,Acari spp,3852-HIJ B7C1 47-48,53.09581
2123,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\4000-HIJ B7C1 52-53,Acari spp,4000-HIJ B7C1 52-53,135.403061
2251,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\4815-HIJ B7C1 68-69,Acari spp,4815-HIJ B7C1 68-69,128.110168
2441,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Mandible\0352-HIJ B7C1 12-13,Acari spp,0352-HIJ B7C1 12-13,78.292488
2459,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Mandible\4801-HIJ B7C1 68-69,Acari spp,4801-HIJ B7C1 68-69,102.924278
3293,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0166-HIJ B7C1 11-12,Acari spp,0166-HIJ B7C1 11-12,186.614563
3299,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0494-HIJ B7C1 14-15,Acari spp,0494-HIJ B7C1 14-15,219.77739
3486,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3487-HIJ B7C1 44-45,Acari spp,3487-HIJ B7C1 44-45,141.680527
3536,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\5018-HIJ B7C1 70-71,Acari spp,5018-HIJ B7C1 70-71,179.032364
3624,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Paratanytarsus\1260-HIJ B7C1 22-23 4ml_2.czi - ScanRegion1.jpg,Acari spp,1260-HIJ B7C1 22-23 ,116.223717
3646,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Paratanytarsus\2131-HIJ B7C1 24-25 4.25ml.czi - ScanRegion0.jpg,Acari spp,2131-HIJ B7C1 24-25,123.500717
3757,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Particles and background\0007-HIJ B7C1 0-1,Acari spp,0007-HIJ B7C1 0-1,68.367744
3765,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Particles and background\0034-HIJ B7C1 0-1,Acari spp,0034-HIJ B7C1 0-1,62.579762
3767,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Particles and background\0040-HIJ B7C1 0-1,Acari spp,0040-HIJ B7C1 0-1,69.934937
